Time,Object Name,Status,Value,Units,Alert ID,Priority
07.04.2021 9:26:23,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:25,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:25,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:25,TIC Turbo Power,,8.0,,0,0
07.04.2021 9:26:25,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:25,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:27,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:27,TIC Turbo Power,,8.0,,0,0
07.04.2021 9:26:27,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:27,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:27,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:29,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:29,TIC Turbo Power,,7.0,,0,0
07.04.2021 9:26:29,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:29,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:29,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:31,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:31,TIC Turbo Power,,8.2,,0,0
07.04.2021 9:26:31,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:31,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:31,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:33,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:33,TIC Turbo Power,,8.4,,0,0
07.04.2021 9:26:33,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:33,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:33,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:35,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:35,TIC Turbo Power,,6.1,,0,0
07.04.2021 9:26:35,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:35,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:35,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:37,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:37,TIC Turbo Power,,8.0,,0,0
07.04.2021 9:26:37,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:37,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:37,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:39,TIC Turbo Speed,,1.6,,0,0
